3643616168918,1.25,big,nonLinear,2000
3643616168918,1.5,small,nonLinear,2000
3643616168918,1.5,medium,nonLinear,399
3643616168918,1.25,small,linear,2000
3643616168918,1.25,big,linear,306
3643616168918,1.25,medium,linear,400
3643616168918,1.5,big,linear,253
3643616168918,1.5,big,linear,386
3643616168918,1.5,small,linear,275
3643616168918,1.25,big,nonLinear,266
3643616168918,1.25,medium,linear,333
3643616168918,1.25,small,nonLinear,2000
3643616168918,1.5,big,nonLinear,386
3643616168918,1.25,small,nonLinear,2000
3643616168918,1.25,medium,nonLinear,2000
3643616168918,1.5,medium,nonLinear,373
3643616168918,1.25,big,nonLinear,319
3643616168918,1.25,small,linear,2000
3643616168918,1.5,medium,nonLinear,2000
3643616168918,1.5,medium,nonLinear,360
3643616168918,1.25,small,linear,2000
3643616168918,1.5,big,nonLinear,280
3643616168918,1.25,small,nonLinear,2000
3643616168918,1.25,small,nonLinear,2000
3643616168918,1.5,small,nonLinear,346
3643616168918,1.5,small,nonLinear,2000
3643616168918,1.25,medium,nonLinear,359
3643616168918,1.5,medium,linear,320
3643616168918,1.25,big,nonLinear,293
3643616168918,1.25,big,nonLinear,320
3643616168918,1.5,big,linear,359
3643616168918,1.25,small,linear,2000
3643616168918,1.25,small,linear,332
3643616168918,1.25,small,linear,373
3643616168918,1.25,big,nonLinear,2000
3643616168918,1.5,big,nonLinear,320
3643616168918,1.25,medium,nonLinear,2000
3643616168918,1.25,big,linear,320
3643616168918,1.5,big,linear,333
3643616168918,1.5,medium,linear,360
3643616168918,1.5,medium,linear,320
3643616168918,1.5,big,linear,346
3643616168918,1.5,medium,linear,440
3643616168918,1.25,small,linear,413
3643616168918,1.5,medium,linear,293
3643616168918,1.25,medium,nonLinear,346
3643616168918,1.25,medium,nonLinear,346
3643616168918,1.5,medium,linear,359
3643616168918,1.5,medium,linear,426
3643616168918,1.5,small,linear,2000
3643616168918,1.25,small,linear,2000
3643616168918,1.5,medium,nonLinear,293
3643616168918,1.5,medium,nonLinear,413
3643616168918,1.25,small,nonLinear,2000
3643616168918,1.5,small,nonLinear,2000
3643616168918,1.5,small,nonLinear,373
3643616168918,1.25,big,linear,440
3643616168918,1.5,medium,linear,520
3643616168918,1.5,medium,linear,306
3643616168918,1.5,medium,linear,320
3643616168918,1.25,small,linear,2000
3643616168918,1.5,medium,linear,320
3643616168918,1.5,medium,linear,293
3643616168918,1.25,medium,nonLinear,386
3643616168918,1.5,big,nonLinear,306
3643616168918,1.5,medium,linear,320
3643616168918,1.5,big,linear,319
3643616168918,1.5,medium,nonLinear,333
3643616168918,1.5,medium,nonLinear,306
3643616168918,1.25,small,nonLinear,493
3643616168918,1.25,small,nonLinear,2000
3643616168918,1.5,big,linear,293
3643616168918,1.25,medium,linear,373
3643616168918,1.5,big,nonLinear,306
3643616168918,1.25,small,nonLinear,319
3643616168918,1.5,small,nonLinear,306
3643616168918,1.5,medium,nonLinear,266
3643616168918,1.25,medium,nonLinear,333
3643616168918,1.25,big,nonLinear,319
3643616168918,1.5,medium,nonLinear,293
3643616168918,1.25,medium,nonLinear,292
3643616168918,1.5,small,linear,2000
3643616168918,1.5,big,linear,333
3643616168918,1.5,big,linear,400
3643616168918,1.5,small,nonLinear,386
3643616168918,1.5,small,nonLinear,386
3643616168918,1.25,medium,linear,2000
3643616168918,1.5,small,linear,292
3643616168918,1.5,small,linear,400
3643616168918,1.25,big,linear,333
3643616168918,1.5,small,linear,400
3643616168918,1.5,medium,nonLinear,2000
3643616168918,1.25,medium,nonLinear,387
3643616168918,1.5,big,nonLinear,360
3643616168918,1.25,small,linear,2000
3643616168918,1.5,small,linear,426
3643616168918,1.25,big,nonLinear,373
3643616168918,1.5,small,nonLinear,2000
3643616168918,1.25,small,linear,586
3643616168918,1.5,big,linear,386
3643616168918,1.5,big,nonLinear,413
3643616168918,1.5,small,nonLinear,720
3643616168918,1.5,medium,nonLinear,360
3643616168918,1.25,small,nonLinear,2000
3643616168918,1.5,big,nonLinear,332
3643616168918,1.5,big,nonLinear,359
3643616168918,1.5,big,nonLinear,413
3643616168918,1.25,big,nonLinear,2000
3643616168918,1.25,small,nonLinear,466
3643616168918,1.25,small,nonLinear,2000
3643616168918,1.5,small,nonLinear,400
3643616168918,1.5,small,nonLinear,320
3643616168918,1.5,big,nonLinear,2000
3643616168918,1.25,medium,nonLinear,506
3643616168918,1.25,small,nonLinear,2000
3643616168918,1.5,small,linear,2000
3643616168918,1.5,big,nonLinear,319
3643616168918,1.25,medium,linear,346
3643616168918,1.25,small,nonLinear,2000
3643616168918,1.5,medium,nonLinear,333
3643616168918,1.5,big,linear,373
3643616168918,1.25,small,linear,386
3643616168918,1.5,small,linear,2000
3643616168918,1.25,medium,nonLinear,346
3643616168918,1.25,medium,nonLinear,413
3643616168918,1.25,big,nonLinear,399
3643616168918,1.25,medium,nonLinear,413
3643616168918,1.5,medium,linear,346
3643616168918,1.5,small,nonLinear,906
3643616168918,1.5,big,nonLinear,426
3643616168918,1.25,big,linear,346
3643616168918,1.25,small,nonLinear,2000
3643616168918,1.25,small,nonLinear,918
3643616168918,1.5,medium,nonLinear,306
3643616168918,1.25,small,nonLinear,400
3643616168918,1.5,medium,nonLinear,359
3643616168918,1.5,small,nonLinear,305
3643616168918,1.5,small,nonLinear,2000
3643616168918,1.5,big,nonLinear,2000
3643616168918,1.5,small,nonLinear,333
3643616168918,1.25,big,linear,293
3643616168918,1.25,medium,linear,386
3643616168918,1.5,medium,linear,359
3643616168918,1.25,small,nonLinear,2000
3643616168918,1.25,big,nonLinear,333
3643616168918,1.25,small,nonLinear,2000
3643616168918,1.25,small,nonLinear,2000
3643616168918,1.25,big,nonLinear,293
3643616168918,1.5,small,nonLinear,426
3643616168918,1.25,medium,nonLinear,359
3643616168918,1.25,small,linear,2000
3643616168918,1.25,big,linear,360
3643616168918,1.25,big,nonLinear,280
3643616168918,1.25,small,linear,2000
3643616168918,1.5,medium,linear,720
3643616168918,1.25,small,nonLinear,2000
3643616168918,1.25,small,nonLinear,426
3643616168918,1.5,big,linear,346
3643616168918,1.25,medium,linear,386
3643616168918,1.5,big,linear,253
3643616168918,1.25,medium,linear,333
3643616168918,1.25,big,nonLinear,386
3643616168918,1.25,big,nonLinear,319
3643616168918,1.25,medium,nonLinear,2000
3643616168918,1.25,big,nonLinear,413
3643616168918,1.5,big,nonLinear,332
3643616168918,1.25,medium,linear,546
3643616168918,1.5,medium,nonLinear,506
3643616168918,1.25,medium,nonLinear,506
3643616168918,1.25,small,nonLinear,2000
3643616168918,1.5,medium,nonLinear,292
3643616168918,1.25,big,linear,346
3643616168918,1.5,big,linear,373
3643616168918,1.25,big,linear,359
3643616168918,1.5,small,linear,2000
3643616168918,1.25,medium,nonLinear,346
3643616168918,1.5,big,nonLinear,2000
3643616168918,1.5,big,nonLinear,439
3643616168918,1.25,medium,linear,346
3643616168918,1.25,small,linear,413
3643616168918,1.25,medium,linear,480
3643616168918,1.25,big,linear,346
3643616168918,1.5,small,linear,386
3643616168918,1.25,small,linear,2000
3643616168918,1.5,medium,nonLinear,373
3643616168918,1.25,small,nonLinear,453
3643616168918,1.5,big,linear,346
3643616168918,1.5,big,linear,320
3643616168918,1.25,big,nonLinear,853
,,,,
,,,,
3643616976964,1.5,medium,nonLinear,2000
3643616976964,1.25,big,linear,573
3643616976964,1.5,medium,linear,372
3643616976964,1.25,small,linear,2000
3643616976964,1.25,big,linear,413
3643616976964,1.25,big,nonLinear,373
3643616976964,1.5,medium,nonLinear,373
3643616976964,1.5,big,nonLinear,359
3643616976964,1.5,big,nonLinear,280
3643616976964,1.25,medium,linear,546
3643616976964,1.25,medium,linear,333
3643616976964,1.5,small,nonLinear,346
3643616976964,1.25,small,nonLinear,93
3643616976964,1.5,medium,nonLinear,493
3643616976964,1.5,medium,nonLinear,2000
3643616976964,1.25,small,linear,466
3643616976964,1.5,big,linear,2000
3643616976964,1.25,big,linear,373
3643616976964,1.25,medium,linear,333
3643616976964,1.25,small,linear,2000
3643616976964,1.5,medium,nonLinear,399
3643616976964,1.5,big,linear,453
3643616976964,1.5,medium,linear,2000
3643616976964,1.25,big,linear,293
3643616976964,1.5,medium,linear,399
3643616976964,1.5,medium,linear,2000
3643616976964,1.25,big,nonLinear,319
3643616976964,1.25,small,nonLinear,2000
3643616976964,1.5,medium,nonLinear,293
3643616976964,1.25,small,nonLinear,466
3643616976964,1.25,small,linear,373
3643616976964,1.5,small,linear,386
3643616976964,1.25,small,linear,2000
3643616976964,1.5,medium,linear,2000
3643616976964,1.25,big,nonLinear,320
3643616976964,1.5,medium,nonLinear,360
3643616976964,1.5,small,nonLinear,2000
3643616976964,1.25,big,linear,453
3643616976964,1.25,small,linear,2000
3643616976964,1.5,small,linear,359
3643616976964,1.25,big,linear,333
3643616976964,1.25,medium,nonLinear,373
3643616976964,1.5,big,nonLinear,2000
3643616976964,1.25,medium,nonLinear,319
3643616976964,1.25,small,nonLinear,2000
3643616976964,1.25,medium,nonLinear,280
3643616976964,1.5,medium,linear,2000
3643616976964,1.5,big,linear,2000
3643616976964,1.25,medium,linear,2000
3643616976964,1.5,big,nonLinear,413
3643616976964,1.25,small,nonLinear,453
3643616976964,1.5,big,nonLinear,2000
3643616976964,1.25,big,linear,346
3643616976964,1.25,medium,linear,346
3643616976964,1.5,small,nonLinear,386
3643616976964,1.25,medium,linear,2000
3643616976964,1.5,medium,linear,373
3643616976964,1.5,medium,nonLinear,373
3643616976964,1.5,big,nonLinear,2000
3643616976964,1.5,big,linear,357
3643616976964,1.25,medium,nonLinear,333
3643616976964,1.5,big,nonLinear,362
3643616976964,1.25,medium,nonLinear,2000
3643616976964,1.25,small,linear,2000
3643616976964,1.5,medium,linear,266
3643616976964,1.5,small,linear,360
3643616976964,1.25,medium,nonLinear,346
3643616976964,1.25,small,linear,333
3643616976964,1.5,small,linear,2000
3643616976964,1.5,small,linear,346
3643616976964,1.5,big,linear,2000
3643616976964,1.25,small,nonLinear,2000
3643616976964,1.25,medium,nonLinear,2000
3643616976964,1.25,medium,linear,365
3643616976964,1.25,medium,linear,332
3643616976964,1.5,medium,nonLinear,360
3643616976964,1.25,small,nonLinear,2000
3643616976964,1.5,medium,linear,372
3643616976964,1.25,small,linear,400
3643616976964,1.25,big,nonLinear,346
3643616976964,1.5,small,nonLinear,2000
3643616976964,1.5,big,linear,293
3643616976964,1.5,medium,nonLinear,359
3643616976964,1.5,big,linear,306
3643616976964,1.25,big,nonLinear,333
3643616976964,1.25,medium,linear,479
3643616976964,1.5,small,linear,586
3643616976964,1.25,small,linear,2000
3643616976964,1.5,medium,nonLinear,413
3643616976964,1.25,medium,nonLinear,2000
3643616976964,1.5,medium,nonLinear,332
3643616976964,1.25,big,linear,293
3643616976964,1.25,big,linear,466
3643616976964,1.25,medium,nonLinear,2000
3643616976964,1.5,big,nonLinear,586
3643616976964,1.25,medium,nonLinear,2000
3643616976964,1.25,small,nonLinear,2000
3643616976964,1.5,medium,nonLinear,426
3643616976964,1.25,big,nonLinear,2000
3643616976964,1.25,small,nonLinear,2000
,,,,
,,,,
3643617523042,1.5,medium,nonLinear,600
3643617523042,1.5,medium,nonLinear,2000
3643617523042,1.25,medium,linear,413
3643617523042,1.25,medium,linear,560
3643617523042,1.25,small,nonLinear,2000
3643617523042,1.25,small,linear,2000
3643617523042,1.25,medium,nonLinear,573
3643617523042,1.25,small,nonLinear,2000
3643617523042,1.25,small,nonLinear,2000
3643617523042,1.5,big,nonLinear,453
3643617523042,1.25,small,nonLinear,2000
3643617523042,1.25,big,linear,386
3643617523042,1.25,medium,linear,986
3643617523042,1.25,big,nonLinear,2000
3643617523042,1.5,medium,linear,2000
3643617523042,1.5,small,nonLinear,2000
3643617523042,1.25,medium,nonLinear,2000
3643617523042,1.5,medium,nonLinear,2000
3643617523042,1.25,big,linear,2000
3643617523042,1.5,big,linear,533
3643617523042,1.25,big,nonLinear,386
3643617523042,1.25,small,nonLinear,2000
3643617523042,1.25,big,linear,973
3643617523042,1.5,medium,linear,2000
3643617523042,1.5,big,nonLinear,479
3643617523042,1.5,medium,linear,2000
3643617523042,1.25,big,linear,2000
3643617523042,1.5,medium,nonLinear,506
3643617523042,1.25,small,nonLinear,2000
3643617523042,1.5,small,nonLinear,2000
3643617523042,1.25,small,linear,2000
3643617523042,1.5,big,nonLinear,533
3643617523042,1.5,big,nonLinear,439
3643617523042,1.5,small,nonLinear,2000
3643617523042,1.25,small,nonLinear,2000
3643617523042,1.25,medium,nonLinear,493
3643617523042,1.25,medium,nonLinear,2000
3643617523042,1.25,medium,linear,2000
3643617523042,1.5,medium,linear,453
3643617523042,1.25,medium,linear,2000
3643617523042,1.5,small,linear,2000
3643617523042,1.5,medium,nonLinear,2000
3643617523042,1.5,small,linear,440
3643617523042,1.5,big,linear,453
3643617523042,1.5,big,linear,466
3643617523042,1.25,small,linear,2000
3643617523042,1.5,small,linear,826
3643617523042,1.5,medium,linear,586
3643617523042,1.5,small,linear,2000
3643617523042,1.5,big,nonLinear,2000
3643617523042,1.5,big,linear,412
3643617523042,1.25,small,linear,2000
3643617523042,1.5,medium,nonLinear,546
3643617523042,1.25,medium,linear,413
3643617523042,1.5,medium,nonLinear,453
3643617523042,1.25,small,nonLinear,2000
3643617523042,1.5,small,linear,2000
3643617523042,1.5,small,linear,2000
3643617523042,1.5,big,linear,453
3643617523042,1.25,big,linear,520
3643617523042,1.25,big,nonLinear,826
3643617523042,1.5,small,linear,2000
3643617523042,1.25,medium,linear,465
3643617523042,1.25,big,nonLinear,666
3643617523042,1.5,big,linear,2000
3643617523042,1.25,small,linear,2000
3643617523042,1.25,big,linear,570
3643617523042,1.5,small,nonLinear,2000
3643617523042,1.25,big,linear,479
3643617523042,1.25,medium,linear,559
3643617523042,1.5,medium,linear,520
3643617523042,1.5,big,linear,613
3643617523042,1.5,medium,nonLinear,2000
3643617523042,1.25,small,linear,2000
3643617523042,1.25,big,linear,533
3643617523042,1.25,big,linear,2000
3643617523042,1.25,medium,linear,546
3643617523042,1.5,medium,linear,2000
3643617523042,1.25,medium,nonLinear,2000
3643617523042,1.25,big,linear,706
3643617523042,1.5,medium,nonLinear,573
3643617523042,1.5,medium,nonLinear,640
3643617523042,1.25,small,linear,2000
3643617523042,1.25,big,nonLinear,533
3643617523042,1.5,medium,nonLinear,627
3643617523042,1.5,big,linear,839
3643617523042,1.5,big,linear,2000
3643617523042,1.5,small,linear,2000
3643617523042,1.5,medium,nonLinear,755
3643617523042,1.5,medium,nonLinear,2000
3643617523042,1.25,big,linear,813
3643617523042,1.5,medium,nonLinear,680
3643617523042,1.5,small,linear,2000
3643617523042,1.25,small,linear,2000
3643617523042,1.25,small,linear,2000
3643617523042,1.25,medium,nonLinear,613
3643617523042,1.5,medium,nonLinear,2000
3643617523042,1.5,big,nonLinear,106
3643617523042,1.25,small,linear,733
3643617523042,1.25,medium,nonLinear,666
3643617523042,1.25,big,linear,2000
3643617523042,1.5,small,nonLinear,813
3643617523042,1.25,big,nonLinear,640
3643617523042,1.5,big,nonLinear,2000
3643617523042,1.25,medium,nonLinear,2000
3643617523042,1.5,medium,nonLinear,2000
3643617523042,1.5,small,linear,2000
3643617523042,1.25,small,nonLinear,2000
3643617523042,1.5,medium,nonLinear,466
3643617523042,1.5,small,nonLinear,2000
3643617523042,1.25,big,linear,705
3643617523042,1.5,medium,nonLinear,573
3643617523042,1.5,small,linear,2000
3643617523042,1.5,small,nonLinear,2000
3643617523042,1.5,big,nonLinear,520
3643617523042,1.25,big,nonLinear,453
3643617523042,1.5,big,nonLinear,609
3643617523042,1.25,medium,linear,921
3643617523042,1.25,big,linear,907
3643617523042,1.5,medium,linear,440
3643617523042,1.5,big,nonLinear,453
3643617523042,1.25,big,nonLinear,2000
3643617523042,1.5,medium,linear,2000
3643617523042,1.5,small,linear,2000
3643617523042,1.5,medium,nonLinear,2000
3643617523042,1.25,medium,nonLinear,480
3643617523042,1.25,medium,linear,559
3643617523042,1.25,big,nonLinear,586
3643617523042,1.25,medium,nonLinear,519
3643617523042,1.5,medium,linear,453
3643617523042,1.5,small,nonLinear,866
3643617523042,1.5,small,linear,480
3643617523042,1.5,small,linear,438
3643617523042,1.5,big,nonLinear,406
3643617523042,1.5,small,linear,2000
3643617523042,1.25,medium,linear,400
3643617523042,1.5,medium,nonLinear,398
3643617523042,1.5,big,linear,404
3643617523042,1.25,big,nonLinear,573
3643617523042,1.25,big,linear,2000
3643617523042,1.25,small,nonLinear,2000
3643617523042,1.25,medium,nonLinear,2000
3643617523042,1.25,small,nonLinear,2000
3643617523042,1.25,medium,nonLinear,2000
3643617523042,1.5,big,nonLinear,400
3643617523042,1.5,big,linear,933
3643617523042,1.5,small,linear,2000
3643617523042,1.5,big,nonLinear,467
3643617523042,1.5,big,nonLinear,582
3643617523042,1.5,medium,linear,706
3643617523042,1.25,small,nonLinear,2000
,,,,
,,,,
,,,,
,,,,
3643658788984,1.5,medium,linear,653
3643658788984,1.25,small,linear,2000
3643658788984,1.5,medium,linear,2000
3643658788984,1.5,small,nonLinear,574
3643658788984,1.5,small,nonLinear,2000
3643658788984,1.5,medium,nonLinear,466
3643658788984,1.5,medium,nonLinear,2000
3643658788984,1.5,big,linear,520
3643658788984,1.5,medium,linear,346
3643658788984,1.25,small,linear,2000
3643658788984,1.25,big,linear,319
3643658788984,1.5,big,nonLinear,439
3643658788984,1.25,small,nonLinear,2000
3643658788984,1.5,medium,nonLinear,359
3643658788984,1.25,big,nonLinear,533
3643658788984,1.25,small,linear,2000
3643658788984,1.25,big,linear,386
3643658788984,1.25,small,linear,2000
3643658788984,1.25,big,nonLinear,400
3643658788984,1.25,medium,linear,426
3643658788984,1.25,small,linear,2000
3643658788984,1.5,small,nonLinear,493
3643658788984,1.25,small,linear,519
3643658788984,1.5,small,linear,506
3643658788984,1.25,big,nonLinear,466
3643658788984,1.5,small,nonLinear,359
3643658788984,1.25,small,nonLinear,2000
3643658788984,1.25,small,nonLinear,2000
3643658788984,1.5,medium,linear,386
3643658788984,1.25,medium,linear,2000
3643658788984,1.25,medium,linear,573
3643658788984,1.25,small,nonLinear,2000
3643658788984,1.5,small,linear,2000
3643658788984,1.5,small,nonLinear,506
3643658788984,1.5,medium,nonLinear,2000
3643658788984,1.25,medium,nonLinear,440
3643658788984,1.5,small,linear,2000
3643658788984,1.5,big,linear,346
3643658788984,1.5,big,nonLinear,546
3643658788984,1.5,small,linear,2000
3643658788984,1.5,medium,linear,453
3643658788984,1.5,medium,linear,399
3643658788984,1.25,small,linear,2000
3643658788984,1.25,medium,nonLinear,2000
3643658788984,1.25,medium,nonLinear,2000
3643658788984,1.5,small,linear,2000
3643658788984,1.25,medium,linear,426
3643658788984,1.5,big,nonLinear,639
3643658788984,1.25,small,nonLinear,2000
3643658788984,1.25,small,linear,879
3643658788984,1.5,medium,linear,613
3643658788984,1.5,medium,nonLinear,720
3643658788984,1.25,small,nonLinear,2000
3643658788984,1.5,medium,linear,545
3643658788984,1.25,small,linear,2000
3643658788984,1.5,small,nonLinear,2000
3643658788984,1.5,small,nonLinear,2000
3643658788984,1.25,small,nonLinear,2000
3643658788984,1.5,small,linear,2000
3643658788984,1.25,medium,linear,386
3643658788984,1.25,medium,nonLinear,466
3643658788984,1.25,small,nonLinear,2000
3643658788984,1.25,big,linear,360
3643658788984,1.25,small,linear,2000
3643658788984,1.5,big,nonLinear,306
3643658788984,1.5,medium,linear,2000
3643658788984,1.5,small,linear,2000
3643658788984,1.25,small,nonLinear,2000
3643658788984,1.25,small,linear,693
3643658788984,1.5,small,nonLinear,2000
3643658788984,1.5,medium,nonLinear,2000
3643658788984,1.5,big,linear,533
3643658788984,1.5,big,nonLinear,2000
3643658788984,1.5,big,nonLinear,466
3643658788984,1.25,medium,linear,2000
3643658788984,1.5,medium,linear,2000
3643658788984,1.5,medium,linear,2000
3643658788984,1.25,small,nonLinear,120
3643658788984,1.5,medium,linear,333
3643658788984,1.5,small,nonLinear,2000
3643658788984,1.25,small,nonLinear,2000
3643658788984,1.5,medium,nonLinear,507
3643658788984,1.25,big,nonLinear,333
3643658788984,1.5,big,nonLinear,466
3643658788984,1.25,medium,nonLinear,2000
,,,,
,,,,
3643659424854,1.5,medium,linear,560
3643659424854,1.5,medium,linear,386
3643659424854,1.5,medium,nonLinear,2000
3643659424854,1.25,medium,nonLinear,520
3643659424854,1.25,medium,nonLinear,2000
3643659424854,1.5,small,linear,2000
3643659424854,1.25,big,linear,426
3643659424854,1.5,small,linear,2000
3643659424854,1.25,small,nonLinear,2000
3643659424854,1.5,small,nonLinear,2000
3643659424854,1.5,big,nonLinear,466
3643659424854,1.25,big,linear,2000
3643659424854,1.5,small,linear,2000
3643659424854,1.5,medium,linear,679
3643659424854,1.5,small,nonLinear,2000
3643659424854,1.25,medium,linear,2000
3643659424854,1.25,small,nonLinear,2000
3643659424854,1.5,small,nonLinear,386
3643659424854,1.5,small,nonLinear,493
3643659424854,1.25,small,linear,2000
3643659424854,1.25,small,nonLinear,2000
